age,job,marital,education,balance,housing,loan,duration,pdays,previous,poutcome,deposit
52,technician,married,secondary,371,yes,yes,453,183,3,success,yes
48,services,divorced,unknown,973,no,no,319,134,2,success,yes
57,management,married,tertiary,5,yes,no,96,-1,0,unknown,no
28,blue_collar,single,secondary,322,no,no,240,95,3,other,yes
44,management,married,tertiary,-1636,yes,yes,257,-1,0,unknown,no
31,technician,single,tertiary,-749,yes,yes,82,-1,0,unknown,no
53,blue_collar,divorced,primary,559,no,no,16,-1,0,unknown,no
47,blue_collar,married,primary,3038,yes,no,151,-1,0,unknown,no
44,housemaid,married,primary,3706,no,no,209,-1,0,unknown,no
31,admin,single,secondary,690,no,no,10,87,12,failure,no
59,retired,married,unknown,613,no,no,75,-1,0,unknown,no
45,technician,divorced,secondary,0,no,no,64,-1,0,unknown,no
56,services,married,secondary,1150,no,yes,107,117,3,failure,no
56,management,married,tertiary,171,no,yes,610,-1,0,unknown,no
45,unemployed,married,secondary,891,yes,no,118,-1,0,unknown,yes
45,self_employed,married,tertiary,-497,yes,yes,260,-1,0,unknown,no
30,blue_collar,single,secondary,1165,yes,no,365,-1,0,unknown,no
48,technician,married,secondary,335,no,no,214,-1,0,unknown,no
31,technician,single,tertiary,176,no,no,241,-1,0,unknown,no
28,technician,single,secondary,631,no,no,835,-1,0,unknown,no
34,management,single,tertiary,612,no,no,192,-1,0,unknown,no
38,technician,married,secondary,4539,no,no,387,-1,0,unknown,yes
43,admin,married,tertiary,189,yes,no,1062,-1,0,unknown,yes
39,blue_collar,married,primary,2303,yes,no,775,-1,0,unknown,yes
65,retired,married,secondary,2,no,no,450,-1,0,unknown,yes
52,blue_collar,married,primary,4793,yes,no,176,-1,0,unknown,no
58,unemployed,married,secondary,610,yes,no,246,-1,0,unknown,no
43,technician,married,secondary,3285,yes,no,1721,-1,0,unknown,yes
52,retired,married,unknown,293,no,no,706,-1,0,unknown,yes
31,admin,single,secondary,430,yes,no,103,-1,0,unknown,no
61,retired,divorced,primary,3624,no,no,342,-1,0,unknown,yes
35,technician,married,tertiary,108,yes,no,65,-1,0,unknown,no
34,management,married,tertiary,63,no,no,83,102,2,failure,no
29,blue_collar,married,primary,630,yes,no,219,-1,0,unknown,no
47,self_employed,married,primary,574,yes,no,137,-1,0,unknown,no
49,blue_collar,married,primary,247,no,yes,283,-1,0,unknown,no
70,retired,divorced,primary,383,no,no,50,-1,0,unknown,no
35,admin,married,secondary,3854,yes,no,131,-1,0,unknown,no
40,blue_collar,married,primary,570,yes,no,109,-1,0,unknown,no
45,self_employed,single,primary,112,no,no,298,-1,0,unknown,no
30,management,divorced,tertiary,46,no,no,382,-1,0,unknown,no
35,technician,single,secondary,3490,yes,no,643,-1,0,unknown,yes
28,management,single,tertiary,0,yes,no,767,-1,0,unknown,yes
64,housemaid,married,unknown,2645,no,no,219,-1,0,unknown,yes
36,admin,married,secondary,1954,yes,yes,158,174,3,failure,no
52,admin,married,secondary,484,yes,no,128,-1,0,unknown,no
34,blue_collar,married,secondary,1682,yes,yes,123,-1,0,unknown,no
61,blue_collar,married,primary,5,no,no,562,94,3,success,yes
72,retired,married,primary,0,no,no,215,-1,0,unknown,no
27,unknown,single,unknown,326,no,no,326,-1,0,unknown,yes
54,technician,divorced,secondary,2156,yes,no,258,86,5,success,yes
52,admin,single,secondary,2398,yes,no,412,-1,0,unknown,yes
32,technician,single,tertiary,2684,yes,no,542,-1,0,unknown,yes
44,entrepreneur,married,secondary,887,yes,no,519,14,2,failure,no
36,management,married,tertiary,0,yes,no,86,237,17,other,no
35,blue_collar,married,secondary,1949,yes,no,200,-1,0,unknown,no
34,technician,single,secondary,559,no,no,259,-1,0,unknown,no
60,retired,divorced,secondary,-639,yes,no,585,-1,0,unknown,yes
52,housemaid,married,primary,10943,no,no,292,-1,0,unknown,yes
22,student,single,tertiary,691,no,no,260,103,1,success,yes
39,management,single,tertiary,202,yes,no,59,301,1,other,no
92,retired,married,unknown,775,no,no,164,96,3,success,yes
41,blue_collar,married,secondary,140,yes,no,96,125,2,failure,no
34,admin,married,secondary,445,no,no,256,-1,0,unknown,no
43,management,single,tertiary,1806,yes,no,161,-1,0,unknown,no
31,unknown,married,tertiary,526,no,no,130,-1,0,unknown,no
25,blue_collar,single,secondary,303,no,no,265,-1,0,unknown,yes
42,services,divorced,secondary,466,no,no,48,-1,0,unknown,no
38,technician,married,secondary,185,no,yes,44,-1,0,unknown,no
30,management,single,secondary,4642,yes,no,528,-1,0,unknown,yes
35,blue_collar,divorced,secondary,336,yes,no,191,346,2,failure,yes
42,blue_collar,married,secondary,3,yes,no,118,-1,0,unknown,no
28,services,single,secondary,373,yes,no,115,-1,0,unknown,no
24,student,single,unknown,782,no,no,12,91,1,other,no
31,unemployed,married,tertiary,330,no,no,309,181,3,success,yes
39,management,married,primary,1873,no,no,161,-1,0,unknown,no
34,technician,married,secondary,0,yes,no,261,470,2,failure,yes
41,admin,married,secondary,683,no,yes,77,-1,0,unknown,no
29,unemployed,single,secondary,25,no,no,207,-1,0,unknown,yes
45,unemployed,divorced,secondary,-44,yes,no,256,-1,0,unknown,no
57,admin,divorced,secondary,0,no,no,121,-1,0,unknown,no
44,management,married,tertiary,-600,yes,no,360,-1,0,unknown,no
30,self_employed,married,tertiary,1785,no,no,235,-1,0,unknown,yes
32,management,single,tertiary,0,no,no,360,-1,0,unknown,no
38,admin,married,secondary,215,yes,yes,173,-1,0,unknown,no
54,technician,married,secondary,0,no,no,744,-1,0,unknown,yes
59,retired,married,primary,3648,no,no,1321,-1,0,unknown,yes
32,services,married,secondary,24,yes,yes,185,-1,0,unknown,no
46,management,married,tertiary,16,yes,no,304,-1,0,unknown,no
35,services,married,secondary,152,yes,no,563,-1,0,unknown,yes
41,entrepreneur,married,primary,39,yes,no,549,-1,0,unknown,yes
45,blue_collar,married,secondary,96,yes,no,348,256,2,failure,yes
50,management,married,tertiary,11528,yes,no,57,-1,0,unknown,no
30,management,single,tertiary,4889,no,no,545,-1,0,unknown,yes
45,admin,divorced,primary,429,yes,no,147,181,1,success,yes
57,retired,single,tertiary,842,no,no,284,-1,0,unknown,yes
43,unknown,married,primary,2113,no,no,33,-1,0,unknown,no
58,services,married,secondary,12180,no,no,121,-1,0,unknown,no
42,entrepreneur,married,tertiary,5345,no,no,878,-1,0,unknown,yes
52,unemployed,married,secondary,94,no,no,293,190,10,failure,yes
45,blue_collar,married,unknown,-320,yes,no,204,-1,0,unknown,no
51,retired,single,tertiary,730,yes,no,287,-1,0,unknown,no
49,technician,married,secondary,550,yes,no,412,-1,0,unknown,no
48,management,divorced,tertiary,700,yes,no,488,-1,0,unknown,no
49,management,married,tertiary,342,no,no,433,228,1,failure,no
30,technician,single,tertiary,106,yes,no,119,-1,0,unknown,no
29,services,married,secondary,1135,yes,no,323,-1,0,unknown,yes
30,admin,divorced,secondary,83,yes,yes,310,-1,0,unknown,no
31,self_employed,married,tertiary,229,no,no,184,-1,0,unknown,no
45,management,married,tertiary,10,no,no,133,-1,0,unknown,no
41,admin,single,secondary,0,no,no,286,-1,0,unknown,no
28,admin,single,secondary,377,no,no,571,-1,0,unknown,yes
31,blue_collar,single,unknown,17,yes,no,72,-1,0,unknown,no
29,management,married,tertiary,199,yes,yes,1689,-1,0,unknown,yes
54,blue_collar,married,primary,6242,yes,no,162,-1,0,unknown,no
31,technician,married,tertiary,120,no,no,1000,-1,0,unknown,yes
48,management,married,tertiary,1808,yes,no,245,-1,0,unknown,yes
36,management,married,tertiary,4,no,yes,261,-1,0,unknown,no
49,blue_collar,married,secondary,0,no,yes,625,-1,0,unknown,yes
41,blue_collar,married,secondary,429,yes,no,244,-1,0,unknown,no
45,management,married,tertiary,210,yes,no,623,-1,0,unknown,no
31,technician,married,secondary,-360,yes,no,93,-1,0,unknown,no
27,management,single,tertiary,1137,yes,no,26,-1,0,unknown,no
50,management,married,tertiary,0,no,no,199,205,1,failure,no
25,services,single,secondary,801,no,no,255,-1,0,unknown,yes
24,admin,married,secondary,299,yes,no,209,321,1,failure,no
32,services,married,secondary,3839,yes,no,100,189,1,failure,no
33,entrepreneur,married,secondary,135,yes,no,114,345,2,failure,no
49,housemaid,married,primary,78,no,no,139,-1,0,unknown,no
52,services,married,secondary,659,no,no,390,93,1,success,yes
51,admin,divorced,secondary,-338,yes,no,97,-1,0,unknown,no
46,technician,married,secondary,3,yes,yes,614,-1,0,unknown,yes
27,services,married,secondary,511,yes,no,85,-1,0,unknown,no
47,technician,married,tertiary,2155,no,no,178,-1,0,unknown,no
28,management,single,tertiary,80,no,no,676,146,2,failure,yes
57,blue_collar,married,unknown,807,yes,no,211,-1,0,unknown,no
51,housemaid,married,primary,618,yes,yes,69,-1,0,unknown,no
31,technician,single,secondary,31868,no,no,34,-1,0,unknown,no
33,management,single,tertiary,224,no,no,409,92,4,success,yes
56,retired,married,secondary,5879,no,no,237,-1,0,unknown,no
55,blue_collar,single,primary,1187,yes,no,193,-1,0,unknown,no
31,management,single,tertiary,617,no,no,1161,97,2,success,yes
60,self_employed,married,tertiary,10861,no,no,98,91,2,failure,yes
39,blue_collar,married,secondary,180,yes,no,237,-1,0,unknown,no
33,management,married,tertiary,2599,no,no,1373,-1,0,unknown,yes
29,blue_collar,single,secondary,2891,yes,no,293,-1,0,unknown,no
32,management,single,tertiary,935,no,no,161,375,5,failure,yes
36,student,married,primary,3503,no,no,31,-1,0,unknown,no
26,technician,married,secondary,-119,no,yes,359,-1,0,unknown,yes
46,technician,married,secondary,289,no,no,51,-1,0,unknown,no
43,services,married,tertiary,519,yes,no,715,-1,0,unknown,no
34,technician,married,secondary,0,no,no,183,-1,0,unknown,no
37,technician,married,secondary,0,yes,no,657,149,1,other,no
51,management,single,tertiary,151,yes,no,638,427,3,success,yes
36,technician,married,tertiary,4388,no,no,52,-1,0,unknown,no
66,retired,married,secondary,995,no,no,131,-1,0,unknown,yes
35,management,divorced,tertiary,0,yes,no,171,-1,0,unknown,yes
57,technician,married,secondary,6362,yes,yes,66,-1,0,unknown,no
32,services,single,secondary,-1139,yes,no,201,-1,0,unknown,no
74,retired,married,secondary,921,no,no,394,-1,0,unknown,yes
50,management,married,tertiary,253,no,no,513,-1,0,unknown,yes
32,self_employed,married,secondary,1942,yes,no,84,-1,0,unknown,no
31,unemployed,divorced,tertiary,256,yes,no,873,-1,0,unknown,yes
31,management,divorced,tertiary,1145,yes,no,1272,-1,0,unknown,yes
32,admin,divorced,secondary,-273,yes,no,64,-1,0,unknown,no
53,unemployed,divorced,secondary,587,no,no,561,-1,0,unknown,yes
41,management,married,tertiary,-556,yes,yes,127,-1,0,unknown,no
33,services,married,secondary,22,yes,no,71,-1,0,unknown,no
47,blue_collar,divorced,primary,126,yes,no,2456,-1,0,unknown,yes
56,services,married,secondary,1989,no,no,279,181,4,success,yes
30,technician,single,tertiary,3,yes,no,174,-1,0,unknown,no
47,admin,married,secondary,3434,yes,yes,337,-1,0,unknown,no
33,blue_collar,married,secondary,379,yes,yes,263,-1,0,unknown,yes
42,blue_collar,married,primary,-407,yes,yes,829,-1,0,unknown,yes
32,management,married,tertiary,937,no,no,90,94,2,failure,no
59,technician,married,secondary,2308,no,no,815,87,1,other,yes
31,blue_collar,married,secondary,43,yes,no,405,-1,0,unknown,no
32,services,married,secondary,38,yes,no,744,-1,0,unknown,yes
34,technician,single,tertiary,1039,no,no,342,-1,0,unknown,no
23,student,single,unknown,854,yes,no,664,-1,0,unknown,yes
33,blue_collar,married,secondary,2,no,no,74,-1,0,unknown,no
31,management,single,tertiary,924,no,no,231,94,3,success,yes
48,blue_collar,married,secondary,750,no,no,85,8,2,other,no
31,services,married,secondary,395,no,no,174,-1,0,unknown,no
56,management,married,tertiary,616,no,no,225,83,1,success,yes
46,management,divorced,tertiary,507,yes,no,1196,-1,0,unknown,yes
26,management,single,tertiary,362,no,no,925,104,2,success,yes
32,technician,divorced,tertiary,267,no,no,128,-1,0,unknown,no
50,management,married,tertiary,3463,no,yes,96,-1,0,unknown,yes
37,management,married,tertiary,393,yes,no,567,275,4,failure,yes
48,unknown,married,unknown,558,no,no,433,-1,0,unknown,no
26,blue_collar,married,secondary,895,yes,no,820,-1,0,unknown,no
31,management,married,tertiary,3160,yes,no,688,-1,0,unknown,yes
52,blue_collar,married,primary,2396,yes,no,48,-1,0,unknown,no
46,services,married,primary,116,yes,no,267,341,3,failure,no
35,management,single,tertiary,837,no,no,329,-1,0,unknown,no
37,management,married,tertiary,21,yes,no,52,-1,0,unknown,no
35,technician,single,tertiary,0,no,no,187,-1,0,unknown,yes
76,retired,married,secondary,2302,no,no,110,87,2,failure,no
33,management,married,tertiary,584,yes,no,269,-1,0,unknown,no
24,management,single,secondary,86,no,no,1075,-1,0,unknown,no
38,management,divorced,tertiary,6368,yes,no,922,-1,0,unknown,yes
36,blue_collar,married,primary,409,yes,no,81,-1,0,unknown,no
44,services,married,secondary,808,yes,no,67,-1,0,unknown,no
64,retired,married,secondary,5966,yes,no,983,-1,0,unknown,yes
53,self_employed,married,primary,4576,no,no,82,-1,0,unknown,no
66,retired,married,primary,3629,no,no,474,172,2,other,yes
42,management,married,tertiary,3713,no,no,709,-1,0,unknown,yes
49,technician,married,unknown,-287,yes,no,49,-1,0,unknown,no
49,self_employed,married,secondary,2061,yes,yes,137,-1,0,unknown,no
40,blue_collar,married,primary,2805,yes,no,173,353,23,failure,no
57,technician,married,unknown,1617,yes,no,96,-1,0,unknown,no
45,admin,married,secondary,205,no,no,180,92,3,success,yes
35,self_employed,married,tertiary,2427,no,no,210,158,7,other,yes
37,entrepreneur,divorced,tertiary,66,no,no,1164,-1,0,unknown,yes
25,management,single,tertiary,2305,no,no,207,-1,0,unknown,no
32,blue_collar,single,secondary,-84,yes,no,426,-1,0,unknown,no
35,admin,married,secondary,0,yes,no,18,-1,0,unknown,no
33,unemployed,single,tertiary,1974,no,no,498,191,1,failure,yes
46,admin,married,secondary,179,yes,no,194,436,1,other,no
32,blue_collar,married,secondary,889,yes,no,1076,85,3,other,yes
31,management,single,tertiary,15,no,no,119,-1,0,unknown,no
37,technician,married,secondary,3720,yes,no,561,-1,0,unknown,no
81,retired,divorced,primary,949,no,no,188,280,1,other,yes
49,management,married,tertiary,5887,no,no,181,293,2,failure,yes
54,housemaid,married,primary,212,no,no,81,-1,0,unknown,no
40,unemployed,divorced,secondary,1694,no,no,473,-1,0,unknown,yes
35,unemployed,married,secondary,2228,no,no,461,-1,0,unknown,no
33,technician,divorced,secondary,464,no,no,207,-1,0,unknown,no
40,blue_collar,married,unknown,1181,yes,no,718,189,2,success,yes
37,entrepreneur,married,secondary,-170,yes,no,39,-1,0,unknown,no
58,technician,married,secondary,0,yes,no,53,-1,0,unknown,no
29,management,single,tertiary,874,yes,no,231,181,2,success,yes
27,technician,single,secondary,439,yes,no,1038,-1,0,unknown,yes
25,blue_collar,single,primary,-289,yes,no,56,-1,0,unknown,no
33,blue_collar,married,tertiary,870,no,yes,545,-1,0,unknown,no
34,management,married,tertiary,3301,yes,no,164,92,6,success,yes
39,student,single,tertiary,1107,yes,no,407,-1,0,unknown,no
45,blue_collar,married,secondary,603,no,no,204,-1,0,unknown,no
36,management,married,tertiary,-861,yes,yes,53,-1,0,unknown,no
67,retired,married,tertiary,701,no,no,254,-1,0,unknown,yes
35,management,single,tertiary,1496,yes,no,73,-1,0,unknown,no
58,management,married,tertiary,3768,yes,no,316,-1,0,unknown,no
51,services,divorced,secondary,65,no,yes,881,-1,0,unknown,yes
65,retired,married,secondary,23421,no,no,432,-1,0,unknown,no
28,management,single,tertiary,9710,no,no,786,-1,0,unknown,no
34,services,married,secondary,22,yes,no,344,-1,0,unknown,no
32,management,married,tertiary,393,no,no,458,-1,0,unknown,no
28,blue_collar,married,secondary,1137,no,no,129,211,3,other,no
50,management,divorced,tertiary,2564,yes,no,124,113,8,failure,no
52,technician,married,secondary,5303,yes,no,133,-1,0,unknown,yes
50,housemaid,single,primary,1158,yes,no,116,265,3,failure,no
34,self_employed,single,tertiary,5462,no,no,430,-1,0,unknown,yes
64,retired,married,secondary,1574,no,no,301,-1,0,unknown,yes
58,services,married,primary,2946,yes,no,467,-1,0,unknown,yes
30,entrepreneur,married,primary,2686,yes,no,808,-1,0,unknown,yes
25,blue_collar,married,secondary,101,no,yes,460,-1,0,unknown,yes
47,blue_collar,divorced,primary,603,yes,yes,1080,-1,0,unknown,yes
29,technician,single,tertiary,1669,no,no,297,-1,0,unknown,yes
43,blue_collar,married,primary,1202,no,no,295,-1,0,unknown,no
44,blue_collar,married,secondary,88,yes,no,275,-1,0,unknown,yes
30,blue_collar,single,secondary,0,yes,no,768,-1,0,unknown,no
50,management,married,tertiary,469,no,no,170,183,1,success,yes
20,student,single,secondary,130,no,no,75,-1,0,unknown,no
52,services,married,secondary,1000,no,no,766,-1,0,unknown,yes
32,technician,single,secondary,5205,no,no,352,-1,0,unknown,no
40,retired,married,tertiary,794,no,no,138,-1,0,unknown,no
35,management,married,tertiary,648,no,no,674,-1,0,unknown,no
56,retired,married,secondary,1044,no,no,353,-1,0,unknown,yes
56,services,single,secondary,-40,yes,no,311,368,2,failure,yes
59,admin,married,secondary,2343,yes,no,1042,-1,0,unknown,yes
44,management,married,tertiary,445,no,yes,135,9,7,other,no
38,blue_collar,divorced,primary,-258,yes,no,134,370,4,other,no
33,self_employed,single,tertiary,658,yes,no,307,208,1,success,yes
72,retired,married,primary,2079,no,no,100,191,3,other,no
59,retired,married,secondary,2396,no,no,1040,-1,0,unknown,yes
48,management,married,tertiary,1147,no,no,155,120,3,success,yes
35,technician,single,tertiary,1880,no,no,154,-1,0,unknown,yes
25,services,divorced,secondary,1694,no,no,159,-1,0,unknown,no
55,blue_collar,married,primary,781,yes,no,112,270,2,failure,no
18,student,single,unknown,108,no,no,169,-1,0,unknown,yes
41,blue_collar,married,primary,2453,yes,no,1052,-1,0,unknown,yes
36,management,married,tertiary,396,no,no,67,-1,0,unknown,no
58,unemployed,married,secondary,687,yes,no,221,99,2,success,yes
35,admin,divorced,secondary,1224,yes,no,187,-1,0,unknown,yes
58,management,single,tertiary,1387,yes,no,140,6,6,other,no
46,technician,divorced,secondary,111,yes,no,178,183,2,other,no
40,entrepreneur,divorced,secondary,2998,yes,no,623,-1,0,unknown,yes
36,technician,single,secondary,664,no,no,309,-1,0,unknown,no
42,management,married,tertiary,9916,yes,no,306,-1,0,unknown,no
43,management,divorced,tertiary,-410,no,yes,189,-1,0,unknown,no
28,blue_collar,married,primary,278,yes,yes,31,373,4,other,no
58,technician,married,secondary,3399,no,no,1628,188,8,success,yes
